name,quantity,price,volume,timestamp,UID
Tesco Egg Custard Tarts 2 Pack,1,0.21,1.0,2023-03-30 19:17:24.335,ID_54
Tesco Soured Cream 300Ml,1,1.05,1.0,2023-03-30 19:17:24.335,ID_285
Tesco Ready To Eat Large Avocados Each,2,0.89,2.0,2023-03-30 19:17:24.335,ID_242
"Tesco British Semi Skimmed Milk 2.272L, 4 Pints",1,1.65,1.0,2023-03-30 19:17:24.335,ID_36
Tesco Strawberries 400G,1,2.3,1.0,2023-03-30 19:17:24.335,ID_293
Tesco Sweet Peppers 500G,1,0.45,1.0,2023-03-30 19:17:24.335,ID_290
Tesco Bananas Loose,1,0.9,1.0,2023-03-30 19:17:24.335,ID_202
Tesco Finest Blueberries 150G,1,2.0,1.0,2023-03-30 19:17:24.335,ID_291
Lancashire Farm Fat Free Natural Yogurt 1kg,1,1.5,1.0,2023-03-30 19:17:24.335,ID_1988
Tesco Halloumi 225G,2,2.4,2.0,2023-03-30 19:17:24.335,ID_253
Tesco Sliced Green Jalapenos In Brine 300G,1,1.35,1.0,2023-03-30 19:17:24.335,ID_288
Tesco Wholemeal Tortilla Wraps 8 pack,1,1.1,1.0,2023-03-30 19:17:24.335,ID_1941
Tesco Ground Cayenne Pepper 48G,1,0.9,1.0,2023-03-30 19:17:24.335,ID_289
Tesco Paprika 52G,1,0.9,1.0,2023-03-30 19:17:24.335,ID_292
Tesco Ground Cumin 43G,1,0.9,1.0,2023-03-30 19:17:24.335,ID_286
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.81,1.0,2025-03-12 12:24:32.300,ID_117
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.94,1.0,2025-03-12 12:24:32.300,ID_21
Tesco Roast Chicken Mozzarella & Pesto Sandwich,1,1.85,1.0,2025-03-12 12:24:32.300,ID_239
Tesco Finest Prosecco Doc 75Cl,1,8.0,1.0,2021-10-16 19:02:29.335,ID_306
La Gioiosa Prosecco Rose Millesimato 75Cl,1,8.0,1.0,2021-10-16 19:02:29.335,ID_555
Pizza Express Romana Pollo American Pizza 375G,1,5.5,1.0,2021-10-16 19:02:29.335,ID_554
Pizza Express Dough Balls 200G,1,1.5,1.0,2021-10-16 19:02:29.335,ID_553
Cruzcampo Sevilla Lager Beer 4X440ml,1,5.75,1.0,2024-06-22 16:11:15.620,ID_1989
Tenzing Natural Energy Drink 250Ml,1,1.3,1.0,2021-08-31 13:32:47.779,ID_602
Tesco Extra Large Vegetable Samosa 98G,1,1.75,1.0,2021-08-31 13:32:47.779,ID_434
Tesco Pineapple Chunks 145G,1,1.0,1.0,2021-08-31 13:32:47.779,ID_240
Hobgoblin Session IPA Ale Beer 4 x 440ml ,2,4.0,2.0,2024-12-12 21:10:24.412,ID_1990
Tesco 24 Chicken Poppers 240G,1,0.77,1.0,2024-04-29 16:14:57.361,ID_1991
Tesco Taramasalata 200G (C),1,0.5,1.0,2024-04-29 16:14:57.361,ID_16
DIESEL  ,1,1.36,1.0,2021-08-06 19:32:43.094,ID_193
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-01-16 14:24:15.331,ID_12
Hellmann's Light Mayonnaise Squeezy 430ml,1,1.7,1.0,2022-01-16 14:24:15.331,ID_496
Cucumber Whole Each (C),1,0.53,1.0,2022-01-16 14:24:15.331,ID_45
Boursin Garlic & Herbs Soft Cheese 150g,1,1.65,1.0,2022-01-16 14:24:15.331,ID_1873
Tesco Asparagus Tips 125G,1,2.3,1.0,2024-10-01 18:31:56.894,ID_191
Tesco Peppery Babyleaf Rocket Salad 90G (C),1,0.64,1.0,2024-10-01 18:31:56.894,ID_134
Tesco Caramelised Onion Houmous 182g (C),1,0.57,1.0,2024-10-01 18:31:56.894,ID_1992
Tesco Loose Red Peppers(C),2,0.65,2.0,2024-10-01 18:31:56.894,ID_3
Tesco Salad Tomatoes 360G (C),1,0.95,1.0,2024-10-01 18:31:56.894,ID_12
Cucumber Whole Each (C),1,0.9,1.0,2024-10-01 18:31:56.894,ID_45
Tesco Halloumi 225G,1,2.4,1.0,2024-10-01 18:31:56.894,ID_253
Tesco British Blue Stilton Cheese 220 G,1,2.9,1.0,2024-10-01 18:31:56.894,ID_1993
Tesco Brown Onion Each (C),1,0.25,1.0,2024-10-01 18:31:56.894,ID_7
Tesco 0% Fat Greek Style Yogurt 500G,1,1.2,1.0,2024-10-01 18:31:56.894,ID_1136
Tesco Ready to Eat Large Avocado Each,2,1.0,2.0,2024-10-01 18:31:56.894,ID_1918
Tesco Onion And Garlic Dip 200G,1,0.74,1.0,2024-10-01 18:31:56.894,ID_1939
Tesco Plant Chef Carrot & Houmous 100G,1,0.47,1.0,2024-10-01 18:31:56.894,ID_1994
Tesco Sweet Chilli Houmous 182G,1,1.25,1.0,2024-02-04 15:22:27.739,ID_9
Graham's The Family Dairy Protein 25G Strawberry Pack 200G,1,1.1,1.0,2024-02-04 15:22:27.739,ID_1492
Tesco Taramasalata 200G (C),1,1.25,1.0,2024-02-04 15:22:27.739,ID_16
Tesco Egg Protein Pot 90G,1,0.88,1.0,2022-06-03 12:38:02.626,ID_74
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.61,1.0,2022-06-03 12:38:02.626,ID_21
Tesco Tuna & Cucumber Sandwich,1,1.51,1.0,2022-06-03 12:38:02.626,ID_430
Tesco Finest Truffle & Pecorino Mayonnaise Dip 100G,1,0.5,1.0,2023-10-11 20:47:14.234,ID_142
Quorn Vegan Pepperoni Slices 100G,1,1.46,1.0,2023-10-11 20:47:14.234,ID_141
Tesco Tiger Baguette 400G,1,0.29,1.0,2023-10-11 20:47:14.234,ID_143
Tesco Mixed Leaf Salad 120G,1,0.41,1.0,2021-10-19 17:41:17.815,ID_548
Quorn Vegan Smoky Ham Free Slice 100G,1,2.3,1.0,2021-10-19 17:41:17.815,ID_550
Tesco Universal Bag For Life,1,0.2,1.0,2021-10-19 17:41:17.815,ID_99
Popchips Bbq Flavour 5X17g,1,1.7,1.0,2021-10-19 17:41:17.815,ID_552
Tesco Little Gem 2 Pack (C),1,1.0,1.0,2021-10-19 17:41:17.815,ID_78
Tesco Finest Moroccan Inspired Couscous 230G,1,1.04,1.0,2021-10-19 17:41:17.815,ID_549
Old Speckled Hen 4 X 500Ml Cans,1,4.95,1.0,2021-10-19 17:41:17.815,ID_1899
Tesco Finest Coleslaw 300G,1,0.94,1.0,2021-10-19 17:41:17.815,ID_536
Tesco Skinless Boneless Scottish Mackerel In Tomato Sauce 125G,2,0.75,2.0,2021-10-19 17:41:17.815,ID_351
Tesco 16 Seafood Sticks 250G,1,1.15,1.0,2021-10-19 17:41:17.815,ID_154
Tesco Finest Sweet & Fiery Beetroot 180G,1,1.5,1.0,2021-10-19 17:41:17.815,ID_64
Tesco Sardines In Sunflower Oil 120G,3,0.45,3.0,2021-10-19 17:41:17.815,ID_495
Hovis Seed Sensations Seven Seeds Sliced Bread 800g,1,1.75,1.0,2021-10-19 17:41:17.815,ID_1995
Tesco Pineapple Each (C),1,1.15,1.0,2024-09-24 09:21:30.680,ID_1832
Dr.Oetker Baking Powder Tub 170G,1,1.6,1.0,2024-09-24 09:21:30.680,ID_1996
Tesco Strawberry 600G (C),1,2.65,1.0,2024-09-24 09:21:30.680,ID_1997
Tesco Sweet Easy Peeler 600G (C),1,1.45,1.0,2024-09-24 09:21:30.680,ID_39
Tesco Green Seedless Grapes Pack 500G (C),1,2.1,1.0,2024-09-24 09:21:30.680,ID_1487
Tesco Madagascan Vanilla Extract 60ml,1,1.75,1.0,2024-09-24 09:21:30.680,ID_1998
Tesco Asparagus Tips 125G,1,1.2,1.0,2023-06-26 17:43:22.033,ID_191
Tesco Fish Pie Mix 340G,1,4.55,1.0,2023-06-26 17:43:22.033,ID_187
Tesco Mangetout 150G,1,1.05,1.0,2023-06-26 17:43:22.033,ID_188
Tesco Large Garlic,1,0.65,1.0,2023-06-26 17:43:22.033,ID_1933
Tesco Pak Choi 250G,1,1.35,1.0,2023-06-26 17:43:22.033,ID_189
Tesco Root Ginger Loose,1,5.5,1.0,2023-06-26 17:43:22.033,ID_190
Tesco Lemons Each,1,0.3,1.0,2023-06-26 17:43:22.033,ID_192
Tesco Mint 15G (C),1,0.75,1.0,2024-01-14 17:23:54.794,ID_47
Tesco Ground Black Pepper 25G,1,1.3,1.0,2024-01-14 17:23:54.794,ID_38
Ambrosia Devon Custard 400G Can,1,1.6,1.0,2024-01-14 17:23:54.794,ID_42
Tesco Greek Style Yogurt 500G,1,1.2,1.0,2024-01-14 17:23:54.794,ID_43
Tesco Mini Watermelon,1,2.55,1.0,2024-01-14 17:23:54.794,ID_41
Tesco Caramelised Onion Houmous 230G (C),1,1.4,1.0,2024-01-14 17:23:54.794,ID_1961
"Tesco British Semi Skimmed Milk 2.272L, 4 Pints",1,0.93,1.0,2024-01-14 17:23:54.794,ID_36
Tesco 12 Indian Selection 320G,1,1.51,1.0,2024-01-14 17:23:54.794,ID_48
Banana Each (C),5,0.27,5.0,2024-01-14 17:23:54.794,ID_49
Tesco Sweet Easy Peeler 600G (C),1,1.55,1.0,2024-01-14 17:23:54.794,ID_39
Tesco Cooked Beetroot Vacuum Pack 300G (C),1,1.15,1.0,2024-01-14 17:23:54.794,ID_37
Tesco Conference Each (C),2,0.45,2.0,2024-01-14 17:23:54.794,ID_40
Tesco Red Onions Each (C),1,0.25,1.0,2024-01-14 17:23:54.794,ID_34
Cucumber Whole Each (C),1,0.8,1.0,2024-01-14 17:23:54.794,ID_45
Tesco Spinach 250G,1,1.3,1.0,2024-01-14 17:23:54.794,ID_35
Warburtons Tiger Bread Bloomer 600g,1,1.28,1.0,2024-01-14 17:23:54.794,ID_1999
Tesco Brown Onion Each (C),2,0.2,2.0,2024-01-14 17:23:54.794,ID_7
Tesco Tiger Baton 200G,1,0.65,1.0,2022-07-06 13:01:22.842,ID_177
Walkers Baked Cheese & Onion 37.5G,1,0.65,1.0,2022-07-06 13:01:22.842,ID_1986
Tesco British Goats Cheese 125G,1,1.95,1.0,2022-07-06 13:01:22.842,ID_404
Nightingale Farms Cherry Tomatoes 250G,1,0.5,1.0,2022-07-06 13:01:22.842,ID_405
Tesco Universal Bag For Life,1,0.3,1.0,2024-09-06 18:37:46.066,ID_99
Tesco Mango Chutney 230G,2,0.99,2.0,2024-09-06 18:37:46.066,ID_2000
Tesco Broccoli 375G,1,0.82,1.0,2024-09-06 18:37:46.066,ID_75
Tesco Finest Salsiccia Picante With Hot Honey Pizza 400G,1,4.75,1.0,2024-09-06 18:37:46.066,ID_2001
John Smith's Extra Smooth Ale 10 x 440ml,1,10.0,1.0,2024-09-06 18:37:46.066,ID_1950
Simon Howie Black Pudding 240G (L),1,1.2,1.0,2024-09-06 18:37:46.066,ID_2002
Tesco Smoked Back Bacon 8'S 250 G Promo,1,2.0,1.0,2024-09-06 18:37:46.066,ID_2003
Tesco Multiseed Batch Medium Sliced White Loaf 800g,1,1.1,1.0,2024-09-06 18:37:46.066,ID_1882
Franco Manca Fennel Sausage Red Pepper & Mozzarella Pizza 480G,1,4.75,1.0,2024-09-06 18:37:46.066,ID_2004
Hearty Food Co Garlic Baguettes 340g,1,0.74,1.0,2024-09-06 18:37:46.066,ID_2005
Tesco Free Range Eggs Very Large 6 Pack,1,2.15,1.0,2024-09-06 18:37:46.066,ID_2006
Kellogg's All Bran Cereal 750G,1,3.2,1.0,2024-09-06 18:37:46.066,ID_2007
Tesco Closed Cup Mushrooms 400G,1,1.19,1.0,2024-09-06 18:37:46.066,ID_231
Cathedral City Mature Cheddar 600G,2,4.0,2.0,2024-09-06 18:37:46.066,ID_2008
Tesco Scotch Bonnet Chillies 50G,3,0.9,3.0,2024-09-06 18:37:46.066,ID_2009
Tesco Finest Spicy Garlic King Prawn Pizza 450G,1,4.75,1.0,2024-09-06 18:37:46.066,ID_2010
Tesco Bird Eye Chillies 25G,1,0.86,1.0,2024-09-06 18:37:46.066,ID_2011
Schweppes Canada Dry Ginger Ale 1L,1,1.7,1.0,2021-09-18 18:46:24.215,ID_589
Tesco 2 Scotch Eggs 227G (C),1,1.4,1.0,2021-09-18 18:46:24.215,ID_170
Schweppes Slimline Tonic Water 1L,1,1.7,1.0,2021-09-18 18:46:24.215,ID_542
Tesco Fresh Egg Custard Tarts 2 Pack,1,1.0,1.0,2021-09-18 18:46:24.215,ID_1877
Tesco London Dry Gin 70cl,1,12.4,1.0,2021-09-18 18:46:24.215,ID_2012
Spam Chopped Pork And Ham 340G,1,3.1,1.0,2021-08-04 20:37:15.781,ID_638
Tesco Red Pepper Houmous 182g,1,1.2,1.0,2021-08-04 20:37:15.781,ID_1890
Tesco Salted Roasted Cashews 150g,1,2.0,1.0,2021-08-04 20:37:15.781,ID_2013
Lyle's Golden Syrup 700G,1,2.35,1.0,2021-08-04 20:37:15.781,ID_641
Tesco Oranges 5 Pack,1,1.75,1.0,2021-08-04 20:37:15.781,ID_639
Old El Paso Sliced Green Jalapenos 215G,1,1.75,1.0,2022-01-30 15:32:54.208,ID_433
Tesco Universal Bag For Life,1,0.2,1.0,2022-01-30 15:32:54.208,ID_99
Large Pink Lady Apples (C) Loose Class 1,5,0.6,5.0,2022-01-30 15:32:54.208,ID_422
Kikkoman Teriyaki Sauce Sesame 250Ml,1,2.2,1.0,2022-01-30 15:32:54.208,ID_504
Old El Paso Refried Beans 435G,1,1.7,1.0,2022-01-30 15:32:54.208,ID_249
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-01-30 15:32:54.208,ID_12
Banana Each (C),6,0.25,6.0,2022-01-30 15:32:54.208,ID_49
Schwartz Ginger Ground 24G,1,1.65,1.0,2022-01-30 15:32:54.208,ID_499
Tesco Brown Onion Each (C),1,0.25,1.0,2022-01-30 15:32:54.208,ID_7
Blue Dragon Thai Red Curry Paste 285G,1,2.2,1.0,2022-01-30 15:32:54.208,ID_501
Tesco Tenderstem 80G,1,0.68,1.0,2022-01-30 15:32:54.208,ID_502
Tesco Little Gem 2 Pack (C),1,0.59,1.0,2022-01-30 15:32:54.208,ID_78
Tesco Grated Mozzarella 250G,1,2.25,1.0,2022-01-30 15:32:54.208,ID_161
Tesco British Mature Grated Cheddar Cheese 250 G,1,2.25,1.0,2022-01-30 15:32:54.208,ID_472
Tesco Pickled Red Cabbage 335G,1,0.9,1.0,2022-01-30 15:32:54.208,ID_2014
Vivera Veggie Greek Kebab 175G,1,2.85,1.0,2022-01-30 15:32:54.208,ID_505
Garden Pride Gherkins In Sweet & Sour Vinegar 680G,1,1.05,1.0,2022-01-30 15:32:54.208,ID_503
Kiwi Fruit Each (C),4,0.35,4.0,2022-01-30 15:32:54.208,ID_484
Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,1,1.3,1.0,2022-01-30 15:32:54.208,ID_1891
Tesco Loose Red Peppers(C),1,0.45,1.0,2022-01-30 15:32:54.208,ID_3
Tesco Red Kidney Beans In Water 400G,1,0.65,1.0,2022-01-30 15:32:54.208,ID_10
Tesco Closed Cup Mushrooms 300G (C),1,1.1,1.0,2022-01-30 15:32:54.208,ID_15
Tesco Conference Each (C),4,0.5,4.0,2022-01-30 15:32:54.208,ID_40
Tesco Black Peppercorn Grinder 50G,1,2.15,1.0,2022-01-30 15:32:54.208,ID_1975
Tesco Wholemeal Pitta Bread 6 Pack Classic,1,0.4,1.0,2022-01-30 15:32:54.208,ID_2015
Tesco Tuna Crunch Sub,1,1.49,1.0,2023-03-08 13:01:31.807,ID_176
Cadbury Boost Duo Chocolate Bar 63g,1,0.55,1.0,2023-03-08 13:01:31.807,ID_294
Naked Pineapple & Passion Fruit Smoothie 300Ml,1,1.36,1.0,2023-03-08 13:01:31.807,ID_295
Tesco Loose Red Peppers(C),1,0.34,1.0,2022-03-02 16:21:00.159,ID_3
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-03-02 16:21:00.159,ID_12
Banana Each (C),6,0.25,6.0,2022-03-02 16:21:00.159,ID_49
Bury Black Pudding 4 Slices 230G,1,1.15,1.0,2022-03-02 16:21:00.159,ID_482
Kiwi Fruit Each (C),5,0.35,5.0,2022-03-02 16:21:00.159,ID_484
Tesco Cheese Triple Sandwich,1,1.57,1.0,2022-03-02 16:21:00.159,ID_402
Sensations Thai Sweet Chilli Crisps 150G,1,1.25,1.0,2022-03-02 16:21:00.159,ID_1257
Tesco Health Ibuprofen 200mg Pain Relief Tablets 16s,2,0.4,2.0,2022-03-02 16:21:00.159,ID_2016
Tesco Brown Onion Each (C),2,0.25,2.0,2022-03-02 16:21:00.159,ID_7
Happy Egg Co. Free Range Eggs 10 Mixed Weight,1,2.15,1.0,2022-03-02 16:21:00.159,ID_488
Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,1,1.3,1.0,2022-03-02 16:21:00.159,ID_1891
Anchor Salted Block Butter 250G,1,1.7,1.0,2022-03-02 16:21:00.159,ID_486
Cucumber Whole Each (C),1,0.65,1.0,2022-03-02 16:21:00.159,ID_45
Tesco Romaine Lettuce Hearts (C),1,0.5,1.0,2022-03-02 16:21:00.159,ID_445
Tesco Ready to Eat Large Avocado Each,2,0.68,2.0,2022-03-02 16:21:00.159,ID_1918
Tesco Granny Smith Apple 6 Pack,1,1.2,1.0,2022-03-02 16:21:00.159,ID_2017
Tesco Suntrail Nectarine 4 Pack,1,1.45,1.0,2022-03-02 16:21:00.159,ID_487
Pr̩sident French Brie Cheese 200g,1,2.25,1.0,2022-03-02 16:21:00.159,ID_108
Pringles Sizzl'N Kickin' Sour Cream Sharing Crisps 180g,1,3.0,1.0,2021-08-14 18:14:12.483,ID_613
Tesco Plant Chef 2 Meat Free Burgers 226G,1,1.5,1.0,2021-08-14 18:14:12.483,ID_615
Coors Light 10X440ml,1,9.0,1.0,2021-08-14 18:14:12.483,ID_614
Heinz Classic Barbecue Sauce 480G,1,2.25,1.0,2021-08-14 18:14:12.483,ID_616
Colgate Advanced White Charcoal Toothpaste 75ml,1,1.98,1.0,2022-05-23 09:33:23.344,ID_2018
Fisherman's Friend Original Lozenges - Menthol & Eucalyptus 3 x 25g,1,2.2,1.0,2022-05-23 09:33:23.344,ID_1926
Simple Kind To Skin Moisturising Face Wash 150Ml,1,2.3,1.0,2022-05-23 09:33:23.344,ID_441
Xprt. For Men Five Blade Razor Plus 9 Blades,1,15.0,1.0,2022-05-23 09:33:23.344,ID_442
Simple Kind To Skin Hydrating Light Moisturiser 125Ml,1,2.3,1.0,2022-05-23 09:33:23.344,ID_440
Mitchum Ice Fresh Roll On100ml,1,3.0,1.0,2022-05-23 09:33:23.344,ID_2019
Tesco Health Ibuprofen 200mg Pain Relief Tablets 16s,2,0.39,2.0,2022-05-23 09:33:23.344,ID_2016
Tesco 100% Pure Orange Juice Smooth 330Ml,1,0.88,1.0,2024-10-05 22:17:19.200,ID_2020
Cinnamon Swirl Pastry,1,0.39,1.0,2024-10-05 22:17:19.200,ID_1898
Tesco Hey Pesto Chicken & Mozzarella Sandwich,1,1.94,1.0,2024-10-05 22:17:19.200,ID_2021
Tesco Chicken & Stuffing Sandwich,1,1.69,1.0,2024-07-04 12:24:39.523,ID_399
Mccoy's Thai Sweet Chicken Grab Bag Crisps 45G,1,0.72,1.0,2024-07-04 12:24:39.523,ID_2022
Harry Brompton's Peach Iced Tea 500ml,1,0.99,1.0,2024-07-04 12:24:39.523,ID_2023
Tesco Health Ibuprofen 200mg Pain Relief Tablets 16s,2,0.39,2.0,2024-12-21 23:43:29.741,ID_2016
Tesco Sweet Easy Peeler 600G (C),1,1.05,1.0,2024-09-17 12:55:37.013,ID_39
Tesco 12 Indian Selection 320G,1,1.44,1.0,2024-09-17 12:55:37.013,ID_48
Tesco Sweet & Crunchy Salad 250G,1,0.5,1.0,2024-09-17 12:55:37.013,ID_2024
Tesco Pepper Stir Fry 320g EXP,1,0.82,1.0,2024-09-17 12:55:37.013,ID_2025
Tesco Conference Pear Minimum 4 Pack,1,1.7,1.0,2024-09-17 12:55:37.013,ID_11
Tesco Braeburn Apples Minimum 5 Pack,1,1.6,1.0,2024-09-17 12:55:37.013,ID_77
Tesco Egg Noodles 300G (C),1,0.84,1.0,2024-09-17 12:55:37.013,ID_920
Tesco Green Seedless Grapes Pack 500G (C),1,2.1,1.0,2024-09-17 12:55:37.013,ID_1487
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.95,1.0,2024-09-17 12:55:37.013,ID_1877
Tesco Corn On The Cob Twinpack (C),1,0.8,1.0,2024-09-17 12:55:37.013,ID_146
Tesco Chicken Breast Portions 580G,1,2.18,1.0,2024-09-17 12:55:37.013,ID_761
Wilkinson Sword Xtreme 111 Razors 4Pk+4Free,1,3.2,1.0,2024-09-17 12:55:37.013,ID_2026
Birra Moretti Premium Lager Beer Bottle 660ml,1,2.0,1.0,2021-09-18 13:57:09.574,ID_598
Boddingtons Draught Bitter Beer Cans 4 x 440ml,1,3.7,1.0,2021-09-18 13:57:09.574,ID_2027
Tesco Cheese Triple Sandwich,1,2.75,1.0,2021-09-18 13:57:09.574,ID_402
Get More Vitamin D Still Water Mango & Passionfruit Drink 500ml,1,1.25,1.0,2021-09-18 13:57:09.574,ID_2028
Cobra 660Ml,1,2.0,1.0,2021-09-18 13:57:09.574,ID_595
San Miguel Especial Lager Beer Bottle 660ml,1,1.47,1.0,2021-09-18 13:57:09.574,ID_596
Kettle Lightly Salted Potato Chips 40g,1,0.85,1.0,2021-09-18 13:57:09.574,ID_2029
Tenzing Natural Energy Pineapple & Passion Fruit 330Ml,1,1.08,1.0,2024-07-18 12:30:57.847,ID_2030
Tesco Plant Chef Falafel Houmous Wrap,1,1.69,1.0,2024-07-18 12:30:57.847,ID_178
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.63,1.0,2024-07-18 12:30:57.847,ID_117
Tesco Plant Chef Coleslaw 250G,2,0.61,2.0,2023-04-30 13:44:25.843,ID_235
Tesco Bramley Cooking Apples Loose,1,2.55,1.0,2023-04-30 13:44:25.843,ID_236
Richmond Thick Pork Sausages 12 Pack 615g,1,1.06,1.0,2023-04-30 13:44:25.843,ID_2031
UNLEADED  ,1,1.41,1.0,2025-02-23 14:33:11.908,ID_2032
Old El Paso Sliced Green Jalapenos 215G,1,1.75,1.0,2022-03-11 15:41:54.544,ID_433
Tesco Soured Cream 300Ml,1,1.35,1.0,2022-03-11 15:41:54.544,ID_285
Tesco British Mature Grated Cheddar Cheese 250 G,1,1.75,1.0,2022-03-11 15:41:54.544,ID_472
Tesco Plain White Tortilla Wraps 8 Pack,1,1.15,1.0,2022-03-11 15:41:54.544,ID_2033
Tesco Mozzarella & Cheese Mix 200g,1,1.75,1.0,2022-03-11 15:41:54.544,ID_2034
Old El Paso Garlic & Paprika Taco Seasoning Mix 25G,1,1.1,1.0,2022-03-11 15:41:54.544,ID_471
Tesco Halloumi 225G,1,2.25,1.0,2022-03-11 15:41:54.544,ID_253
Muller Light Greek Style Lemon Yogurt 4 X120g,1,0.95,1.0,2022-03-11 15:41:54.544,ID_469
Tesco Chicken Triple Sandwich,1,1.64,1.0,2023-07-12 12:59:46.320,ID_180
Tropicana Multivitamins Juice 300 Ml,1,1.18,1.0,2023-07-12 12:59:46.320,ID_181
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.58,1.0,2023-07-12 12:59:46.320,ID_117
Tesco Cheese Triple Sandwich,1,1.44,1.0,2022-07-12 11:55:59.673,ID_402
Walkers Max Punchy Paprika Grab Bag Crisps 50g,1,0.44,1.0,2022-07-12 11:55:59.673,ID_403
Innocent Power To The Purple Juice 330Ml,1,1.12,1.0,2022-07-12 11:55:59.673,ID_401
Sharwoods Real Oyster Sauce 150Ml,1,2.3,1.0,2022-01-21 13:19:52.787,ID_514
Large Pink Lady Apples (C) Loose Class 1,3,0.6,3.0,2022-01-21 13:19:52.787,ID_422
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-01-21 13:19:52.787,ID_12
Banana Each (C),6,0.25,6.0,2022-01-21 13:19:52.787,ID_49
Tesco Multiseed Batch Medium Sliced White Loaf 800g,1,0.95,1.0,2022-01-21 13:19:52.787,ID_1882
Tesco Ready to Eat Large Avocado Each,1,0.8,1.0,2022-01-21 13:19:52.787,ID_1918
Boursin Garlic & Herbs Soft Cheese 150g,1,1.65,1.0,2022-01-21 13:19:52.787,ID_1873
Tesco Taramasalata 200G (C),1,0.75,1.0,2022-01-21 13:19:52.787,ID_16
Tesco Sweet Chilli Houmous 182G,1,1.0,1.0,2022-01-21 13:19:52.787,ID_9
The Tofoo Co Naked Tofu 280G,1,2.2,1.0,2022-01-21 13:19:52.787,ID_512
Blue Dragon Whole Wheat Noodles 300G,1,1.1,1.0,2022-01-21 13:19:52.787,ID_513
Very Lazy Red Chillies 190G,1,1.15,1.0,2022-01-21 13:19:52.787,ID_515
Tesco Sweet & Easy Peel Clementines 600g,1,1.5,1.0,2022-01-21 13:19:52.787,ID_1876
Pr̩sident French Brie Cheese 200g,1,2.25,1.0,2022-01-21 13:19:52.787,ID_108
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.9,1.0,2023-02-18 13:26:17.367,ID_21
Tesco Finest Prosecco Doc 75Cl,1,8.5,1.0,2023-02-18 13:26:17.367,ID_306
All Shook Up Passion Fruit Martini 250ml,3,1.39,3.0,2023-02-18 13:26:17.367,ID_2035
All Shook Up Passion Fruit Martini 250ml,1,1.38,1.0,2023-02-18 13:26:17.367,ID_2035
Tesco Stonebaked Chargrilled Vegetable Pizza 307G,1,2.25,1.0,2023-02-18 14:17:58.762,ID_304
Tesco Taramasalata Dip 200G,1,1.0,1.0,2023-02-18 14:17:58.762,ID_1914
Tesco Reduced Fat Houmous 170G,1,1.0,1.0,2023-02-18 14:17:58.762,ID_272
Tesco Vegetable Stir Fry 320G,1,0.85,1.0,2023-06-05 16:53:49.566,ID_196
Yutaka Miso Paste 100G,1,1.75,1.0,2023-06-05 16:53:49.566,ID_195
Warburtons Thin Plain Bagels 6 Pack,1,1.25,1.0,2025-02-12 14:20:27.365,ID_2036
Eastman's Hot & Spicy Sliced Chicken 240G,1,1.99,1.0,2025-02-12 14:20:27.365,ID_2037
Warburtons Cinnamon & Raisin Bagels Sliced 5 Pack,1,1.9,1.0,2025-02-12 14:20:27.365,ID_2038
Primula Cheese & Ham Tube 140G,1,1.35,1.0,2025-02-12 14:20:27.365,ID_2039
Warburtons Thin Sliced Seeded Protein Bagels 4 Pack,1,1.25,1.0,2025-02-12 14:20:27.365,ID_2040
Primula Cheese & Chive Tube 140G,1,1.35,1.0,2025-02-12 14:20:27.365,ID_2041
Tesco Smoked Prosciutto & Salami Plat 200G,1,4.65,1.0,2025-02-12 14:20:27.365,ID_2042
"Tesco British Semi Skimmed Milk 2.272L, 4 Pints",1,1.45,1.0,2025-02-12 14:20:27.365,ID_36
Tesco Multiseed Batch Medium Sliced White Loaf 800g,1,1.1,1.0,2025-02-12 14:20:27.365,ID_1882
Bridge Valley Cooked Turkey Trim 400G,1,2.49,1.0,2025-02-12 14:20:27.365,ID_2043
Tesco Beef Lean Steak Mince 5% Fat 500G,1,2.84,1.0,2025-02-12 14:20:27.365,ID_1082
Tesco Red Pepper Houmous 182g,1,1.15,1.0,2025-02-12 14:20:27.365,ID_1890
Tesco British 10 Smoked Back Bacon Rashers 300G,2,2.5,2.0,2025-02-12 14:20:27.365,ID_2044
Tesco Taramasalata Dip 200G,1,1.15,1.0,2025-02-12 14:20:27.365,ID_1914
XL Loose Avocado (Each),3,1.0,3.0,2025-02-12 14:20:27.365,ID_2045
Tesco Cold Water Prawns 150G,1,2.5,1.0,2025-02-12 14:20:27.365,ID_2046
Large Pink Lady Apples (C) Loose Class 1,3,0.6,3.0,2022-02-11 20:11:30.593,ID_422
